id,student,event
869,00104117,82
868,00102750,82
867,00101986,82
866,00104821,82
865,00104945,82
864,00103484,82
863,00101164,82
862,00101533,82
861,00103600,82
860,00101511,82
859,00101482,82
858,00102608,82
857,00105241,81
856,00104115,81
855,00102325,81
854,00101286,81
853,00102840,81
852,00103924,81
851,00103248,81
850,00101315,81
849,00101759,80
848,00101434,80
847,00105122,80
846,00104115,80
845,00103865,80
844,00100750,80
843,00101986,80
842,00102325,80
841,00102098,80
840,00105080,80
839,00102837,80
838,00103938,80
837,00102330,80
836,00103649,80
835,00101759,79
834,00104117,79
833,00102750,79
832,00104115,79
831,00100985,79
830,00105122,79
829,00102870,79
828,00103484,79
827,00101164,79
826,00101511,79
825,00103921,79
824,00101286,79
823,00105227,79
822,00101986,79
821,00103938,79
820,00103924,79
819,00103649,79
818,00104117,78
817,00102870,78
816,00103921,78
815,00102330,78
814,00102750,78
813,00104115,78
812,00101533,78
811,00105007,78
810,00103865,78
809,00100985,78
808,00103484,78
807,00101286,78
806,00102098,78
805,00101273,78
804,00103649,78
803,00101315,78
802,00105227,78
801,00103582,78
800,00103938,78
799,00105217,77
798,00102893,76
797,00103495,75
796,00102035,75
795,00103947,75
794,00101699,75
793,00101555,75
792,00101885,75
791,00104362,74
790,00103395,74
789,00101607,74
788,00102121,74
787,00100192,74
786,00102991,74
785,00104060,74
784,00105209,74
783,00102983,74
782,00101873,74
781,00101201,73
780,00101582,73
779,00101866,73
778,00100608,73
777,00103947,73
776,00100797,73
775,00103691,73
774,00100741,73
773,00103997,73
772,00102893,73
771,00105209,73
770,00102482,73
769,00101459,73
768,00102918,73
767,00101607,73
766,00100121,73
765,00102487,73
764,00102686,73
763,00100192,73
762,00101493,73
761,00100914,73
760,00101111,72
759,00101519,72
758,00103054,72
757,00104118,72
756,00104274,72
755,00101911,72
754,00104623,72
753,00100652,72
752,00103997,72
751,00102165,72
750,00102770,72
749,00104077,72
748,00101109,72
747,00105238,72
746,00103673,72
745,00101885,72
744,00103741,72
743,00100999,72
742,00102933,72
741,00102487,72
740,00102686,72
739,00102804,72
738,00104358,72
737,00104957,72
736,00101093,72
735,00103909,72
734,00100808,72
733,00103493,72
732,00101292,72
731,00101201,71
730,00104166,71
729,00101519,71
728,00105217,71
727,00103848,71
726,00102374,71
725,00102823,71
724,00101747,71
723,00102114,71
722,00104325,71
721,00100652,71
720,00102600,71
719,00103168,71
718,00102893,71
717,00101630,71
716,00103445,71
715,00101924,71
714,00104144,71
713,00102266,71
712,00103741,71
711,00100714,71
710,00104358,71
709,00102056,71
708,00101845,71
707,00102709,71
706,00100409,71
705,00104630,71
704,00101237,71
703,00104557,71
702,00105085,71
701,00101555,71
700,00101394,71
699,00102983,71
698,00101866,70
697,00100797,70
696,00102614,70
695,00102374,70
694,00101747,70
693,00102600,70
692,00104594,70
691,00105238,70
690,00103445,70
689,00102482,70
688,00102974,70
687,00100999,70
686,00100714,70
685,00104040,70
684,00104571,70
683,00102804,70
682,00102487,70
681,00101493,70
680,00101716,70
679,00100409,70
678,00104630,70
677,00101550,70
676,00101237,70
675,00101394,70
674,00101292,70
673,00101111,69
672,00100797,69
671,00100652,69
670,00102600,69
669,00101247,69
668,00103445,69
667,00103710,69
666,00101853,69
665,00101711,69
664,00103741,69
663,00100999,69
662,00102933,69
661,00104289,69
660,00102686,69
659,00104358,69
658,00104362,69
657,00103495,69
656,00101550,69
655,00100808,69
654,00105085,69
653,00103493,69
652,00101201,68
651,00103168,68
650,00104719,68
649,00100773,68
648,00102893,68
647,00101237,68
646,00100192,68
645,00105085,68
644,00102614,68
643,00103493,68
642,00102983,68
641,00104362,67
640,00102484,67
639,00101845,67
638,00103168,67
637,00103741,67
636,00100999,67
635,00103662,67
634,00102933,67
633,00103947,67
632,00102487,67
631,00105238,67
630,00101630,67
629,00100797,67
628,00100192,67
627,00104886,67
626,00101394,67
625,00100228,67
624,00101201,66
623,00101866,66
622,00100652,66
621,00102600,66
620,00104719,66
619,00102165,66
618,00100773,66
617,00103662,66
616,00104793,66
615,00101630,66
614,00104631,66
613,00100335,66
612,00101711,66
611,00101607,66
610,00100192,66
609,00102804,66
608,00104060,66
607,00103887,66
606,00104548,66
605,00100001,66
604,00101394,66
603,00101093,65
602,00103495,65
601,00101111,65
600,00102600,65
599,00101607,65
598,00102165,65
597,00104631,65
596,00102933,65
595,00100192,65
594,00104571,65
593,00100797,65
592,00103848,65
591,00103493,65
590,00100228,65
589,00101885,65
588,00104362,64
587,00102797,64
586,00103495,64
585,00101111,64
584,00100652,64
583,00101866,64
582,00100773,64
581,00102933,64
580,00103947,64
579,00101237,64
578,00105238,64
577,00104960,64
576,00104060,64
575,00103673,64
574,00103493,64
573,00101201,64
572,00101853,64
571,00102797,63
570,00101111,63
569,00105217,63
568,00103947,63
567,00100797,63
566,00103691,63
565,00104594,63
564,00105238,63
563,00103673,63
562,00100228,63
561,00101885,63
560,00101201,63
559,00101853,63
558,00102484,63
557,00100335,63
556,00101607,63
555,00104571,63
554,00104060,63
553,00104362,63
552,00103495,63
551,00104548,63
550,00101716,63
549,00100887,63
548,00104960,63
547,00101394,63
546,00104131,62
545,00104844,61
544,00101855,61
543,00100411,61
542,00101440,61
541,00102106,61
540,00103778,61
539,00101729,61
538,00104359,61
537,00104505,61
536,00103181,61
535,00105099,61
534,00100505,61
533,00103619,61
532,00104431,61
531,00105260,61
530,00103083,61
529,00100251,61
528,00103532,61
527,00100429,61
526,00101263,61
525,00101053,61
524,00104125,61
523,00102603,61
522,00101550,61
521,00101903,61
520,00103158,61
519,00102001,61
518,00100056,60
517,00103203,60
516,00104155,60
515,00101440,60
514,00104479,60
513,00103491,60
512,00102577,60
511,00100461,60
510,00103269,60
509,00103390,60
508,00101406,60
507,00103226,60
506,00105260,60
505,00103072,60
504,00101517,60
503,00100128,60
502,00103172,60
501,00102861,60
500,00104906,60
499,00103072,59
498,00104125,59
497,00103736,59
496,00102530,59
495,00104620,59
494,00103798,59
493,00100505,59
492,00103584,59
491,00102821,59
490,00101925,59
489,00103006,59
488,00103826,59
487,00104906,58
486,00100411,58
485,00104479,58
484,00103778,58
483,00103826,58
482,00101873,58
481,00102326,58
480,00104505,58
479,00103181,58
478,00101702,58
477,00105129,58
476,00104334,58
475,00102502,58
474,00100584,58
473,00103425,58
472,00103601,58
471,00102491,58
470,00104298,58
469,00105243,58
468,00102110,58
467,00105040,58
466,00102314,58
465,00101415,58
464,00101555,58
463,00101455,57
462,00103203,57
461,00102631,57
460,00101246,57
459,00104101,57
458,00100505,57
457,00100584,57
456,00101482,57
455,00100477,57
454,00104717,57
453,00100128,57
452,00101715,57
451,00102840,57
450,00101252,57
449,00103297,57
448,00100865,57
447,00103006,57
446,00101204,57
445,00102853,57
444,00103832,57
443,00100727,57
442,00104771,57
441,00101290,56
440,00101300,56
439,00101711,56
438,00104101,56
437,00101517,56
436,00103619,56
435,00101246,56
434,00102495,56
433,00103172,56
432,00100877,56
431,00101555,56
430,00104155,56
429,00103158,56
428,00100196,56
427,00101455,55
426,00104906,55
425,00104155,55
424,00104479,55
423,00103572,55
422,00100461,55
421,00104035,55
420,00104101,55
419,00104414,55
418,00101711,55
417,00102067,55
416,00104731,55
415,00101053,55
414,00101662,55
413,00101415,55
412,00102861,55
411,00102853,55
410,00103832,55
409,00102001,55
408,00103601,54
407,00101290,54
406,00104414,54
405,00104717,54
404,00101440,54
403,00101071,54
402,00103506,54
401,00105099,54
400,00101550,54
399,00103269,54
398,00103729,54
397,00100477,54
396,00104771,54
395,00102001,54
394,00104798,53
393,00103947,53
392,00104918,53
391,00103572,53
390,00101925,53
389,00101122,53
388,00102684,53
387,00101071,53
386,00103885,53
385,00105129,53
384,00100701,53
383,00103191,53
382,00103646,53
381,00101300,53
380,00101711,53
379,00101274,53
378,00105243,53
377,00103755,53
376,00103258,53
375,00104125,53
374,00102603,53
373,00101328,53
372,00101415,53
371,00103158,53
370,00104683,52
369,00103203,52
368,00102631,52
367,00103736,52
366,00104996,52
365,00103572,52
364,00103826,52
363,00102684,52
362,00104131,52
361,00104566,52
360,00101290,52
359,00101729,52
358,00101246,52
357,00100505,52
356,00100701,52
355,00100618,52
354,00103646,52
353,00103072,52
352,00100878,52
351,00101711,52
350,00102495,52
349,00103755,52
348,00100615,52
347,00104731,52
346,00102840,52
345,00105040,52
344,00102314,52
343,00103832,52
342,00103158,52
341,00104683,51
340,00102840,51
339,00104505,51
338,00101274,51
337,00103133,51
336,00101925,51
335,00101555,51
334,00104683,50
333,00104906,50
332,00104075,50
331,00103729,50
330,00101906,50
329,00101122,50
328,00101873,50
327,00101290,50
326,00101071,50
325,00101702,50
324,00103269,50
323,00100269,50
322,00104414,50
321,00101711,50
320,00103513,50
319,00103393,50
318,00104579,50
317,00102067,50
316,00100615,50
315,00102840,50
314,00100813,50
313,00102861,50
312,00103158,50
311,00104683,49
310,00103203,49
309,00100411,49
308,00101440,49
307,00100415,49
306,00103014,49
305,00102577,49
304,00103572,49
303,00100461,49
302,00102684,49
301,00102133,49
300,00101290,49
299,00101729,49
298,00101246,49
297,00103885,49
296,00103908,49
295,00100269,49
294,00100618,49
293,00103248,49
292,00103646,49
291,00104414,49
290,00104145,49
289,00101274,49
288,00103513,49
287,00102495,49
286,00102067,49
285,00100615,49
284,00102840,49
283,00102718,49
282,00102603,49
281,00103798,49
280,00101237,49
279,00101693,49
278,00104305,49
277,00101204,49
276,00101555,49
275,00101903,49
274,00102853,49
273,00103646,48
272,00104131,48
271,00102394,48
270,00100411,48
269,00100415,48
268,00103506,48
267,00104620,48
266,00103393,48
265,00104683,48
264,00101925,48
263,00101204,48
262,00102580,48
261,00100168,48
260,00100477,48
259,00102684,48
258,00100269,48
257,00103248,48
256,00104131,47
255,00103601,47
254,00102840,47
253,00103072,47
252,00101246,47
251,00100415,47
250,00103513,47
249,00105129,47
248,00101693,47
247,00105243,47
246,00102853,47
245,00101555,47
244,00100701,47
243,00101903,47
242,00100477,47
241,00100618,47
240,00103248,47
195,00100372,42
194,00101549,42
193,00101652,42
192,00103814,42
191,00103377,42
190,00103652,42
189,00104912,42
188,00102318,42
187,00100973,42
186,00103064,42
185,00103269,42
184,00102066,42
183,00103089,42
182,00100841,42
181,00103461,42
180,00102779,42
179,00102176,42
178,00103459,42
177,00103347,42
176,00104079,42
175,00101292,42
174,00102954,42
173,00104912,41
172,00103347,41
171,00101652,41
170,00103814,41
169,00103377,41
168,00100372,41
167,00102779,41
166,00103269,41
165,00101037,41
164,00102954,41
163,00103347,40
162,00102066,40
161,00101549,40
160,00103089,40
159,00101652,40
158,00103814,40
157,00100841,40
156,00103269,40
155,00101037,40
154,00102954,40
153,00101292,40
